__offset_x;kk;objective;x;_objective;_source
1;3;454234;[1, 1, 2, 1, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];454234.0;gibbs
1;3;26534;[1, 2, 3, 3, 1, 1, 1, 3, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 1, 1, 3, 3, 3, 1, 2, 1, 3, 2, 3, 1, 2, 3, 2, 1];26534.0;gibbs
1;3;111162;[1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 3, 3, 2, 2, 2, 3, 3, 2, 2, 2, 3];111162.0;initial
1;3;322938;[1, 2, 3, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 3, 1, 1, 3, 2, 3, 1, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 3, 2];322938.0;initial
1;3;178334;[1, 1, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1, 2, 2, 3, 3, 1, 1, 2, 1, 3, 1, 3, 2, 3, 1, 1, 2, 3, 3, 2, 3, 2, 3];178334.0;gibbs
1;3;438338;[1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 2, 3, 3, 3, 3];438338.0;initial
1;3;442692;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 3, 2, 1, 1, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];442692.0;gibbs
1;3;466038;[1, 1, 1, 1, 2, 1, 2, 1, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3];466038.0;gibbs
1;3;511806;[1, 2, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3];511806.0;initial
1;3;45000;[1, 2, 3, 3, 1, 3, 3, 1, 2, 3, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2, 2, 3, 2, 2, 3, 2, 2, 1, 3, 2, 2, 2, 1, 2];45000.0;gibbs
1;3;199100;[1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 3, 2, 2, 2, 2, 1, 3, 1, 1, 3, 1, 3, 2, 2, 3, 2, 2, 3, 3, 1, 3, 3];199100.0;gibbs
1;3;392690;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 2];392690.0;gibbs
1;3;535256;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3];535256.0;initial
1;3;203468;[1, 1, 1, 1, 2, 3, 2, 1, 1, 3, 1, 1, 2, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 1, 3, 3, 3, 3, 3, 2];203468.0;gibbs
1;3;445788;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2];445788.0;initial
1;3;290266;[1, 1, 2, 1, 1, 3, 3, 1, 3, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 3, 3, 3, 2, 3, 2, 2, 2, 2, 1, 2];290266.0;gibbs
1;3;543718;[1, 1, 2, 1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];543718.0;gibbs
1;3;239100;[1, 1, 1, 2, 3, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 2, 1, 3, 1, 3, 3, 2, 1, 3, 1, 3, 3, 3, 3, 3, 3];239100.0;initial
1;3;244994;[1, 1, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3];244994.0;gibbs
1;3;319100;[1, 1, 1, 1, 1, 2, 3, 3, 2, 3, 1, 1, 1, 1, 2, 3, 2, 1, 3, 1, 3, 1, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3];319100.0;initial
1;3;28330;[1, 1, 2, 1, 3, 3, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3, 3, 1, 2, 3, 3];28330.0;gibbs
1;3;522588;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3];522588.0;initial
1;3;463464;[1, 1, 1, 1, 2, 3, 2, 1, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3];463464.0;gibbs
1;3;472182;[1, 2, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 2, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];472182.0;gibbs
1;3;54490;[1, 2, 1, 2, 1, 1, 3, 1, 2, 2, 1, 1, 3, 1, 2, 3, 3, 1, 3, 1, 1, 1, 1, 3, 2, 2, 3, 1, 3, 2, 2, 1, 2, 3];54490.0;gibbs
1;3;448718;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 3];448718.0;initial
1;3;509106;[1, 1, 2, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 2, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];509106.0;gibbs
1;3;368352;[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 3, 2, 1, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2];368352.0;initial
1;3;233334;[1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 1];233334.0;gibbs
1;3;526796;[1, 1, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 1, 1, 3, 3, 2, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3];526796.0;gibbs
1;3;398330;[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3];398330.0;gibbs
1;3;437570;[1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3];437570.0;initial
1;3;480380;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 1, 3, 3, 1, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3];480380.0;gibbs
1;3;396542;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 3, 1, 3, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2];396542.0;initial
1;3;157940;[1, 1, 2, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3];157940.0;initial
1;3;222940;[1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 3, 2, 1, 3, 3, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3];222940.0;gibbs
1;3;553720;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3];553720.0;initial
1;3;148076;[1, 1, 1, 2, 3, 3, 2, 1, 3, 3, 1, 1, 2, 1, 2, 3, 3, 1, 2, 1, 3, 1, 3, 3, 2, 3, 2, 2, 3, 1, 2, 3, 2, 3];148076.0;gibbs
1;3;448856;[1, 1, 1, 1, 2, 2, 2, 1, 2, 3, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3];448856.0;gibbs
1;3;392688;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3];392688.0;gibbs
1;3;205006;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3];205006.0;initial
1;3;320640;[1, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 2, 3, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3];320640.0;gibbs
1;3;567310;[1, 2, 2, 2, 1, 1, 1, 2, 3, 3, 1, 1, 2, 2, 3, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];567310.0;initial
1;3;116410;[1, 2, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 3, 3, 2, 2, 3, 3, 2, 3, 2, 3, 3];116410.0;gibbs
1;3;398342;[1, 1, 2, 1, 3, 3, 3, 1, 2, 3, 1, 1, 1, 1, 2, 3, 3, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 1, 3, 3, 3];398342.0;gibbs
1;3;494890;[1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 1, 3, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];494890.0;gibbs
1;3;385010;[1, 1, 2, 3, 3, 1, 3, 1, 2, 3, 1, 3, 3, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2];385010.0;initial
1;3;455018;[1, 1, 2, 1, 1, 3, 3, 1, 3, 2, 1, 1, 1, 2, 2, 2, 3, 1, 2, 1, 2, 1, 2, 3, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2];455018.0;gibbs
1;3;57564;[1, 1, 1, 2, 2, 2, 1, 2, 2, 3, 1, 1, 3, 2, 1, 3, 2, 1, 3, 3, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3];57564.0;gibbs
1;3;97308;[1, 2, 3, 3, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 3, 1, 3, 1, 3, 2, 3, 1, 3, 2, 2, 3, 2, 3];97308.0;gibbs
1;3;45008;[1, 2, 2, 3, 1, 1, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 1, 1, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3];45008.0;gibbs
1;3;374482;[1, 2, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 3, 2, 2, 2, 1, 1, 3, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];374482.0;gibbs
1;3;368724;[1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 2, 1, 2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3];368724.0;gibbs
1;3;471802;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 2, 2, 3, 3];471802.0;gibbs
1;3;474490;[1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3];474490.0;gibbs
1;3;252168;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3];252168.0;gibbs
1;3;261018;[1, 2, 1, 1, 2, 3, 1, 1, 2, 3, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3];261018.0;initial
1;3;515006;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2];515006.0;initial
1;3;168344;[1, 1, 2, 3, 1, 1, 1, 3, 3, 2, 1, 1, 2, 3, 2, 2, 1, 1, 2, 3, 1, 1, 1, 1, 3, 3, 2, 2, 2, 2, 3, 1, 1, 2];168344.0;initial
1;3;461408;[1, 2, 3, 3, 1, 1, 1, 3, 2, 3, 1, 1, 3, 3, 2, 2, 1, 1, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];461408.0;initial
1;3;424998;[1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 3, 1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3];424998.0;initial
1;2;178340;[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1];178340.0;gibbs
1;3;424488;[1, 1, 2, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];424488.0;gibbs
1;3;154500;[1, 1, 2, 1, 1, 2, 3, 2, 2, 2, 1, 3, 1, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2];154500.0;gibbs
1;3;364624;[1, 1, 2, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 2, 1, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2];364624.0;gibbs
1;3;296542;[1, 1, 2, 2, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 3, 1, 3, 1, 3, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2];296542.0;gibbs
1;3;238066;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3];238066.0;gibbs
1;3;353714;[1, 2, 2, 1, 1, 1, 1, 2, 3, 2, 1, 3, 1, 1, 3, 2, 1, 1, 3, 2, 2, 1, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3];353714.0;initial
1;3;401022;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2];401022.0;initial
1;3;516406;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];516406.0;gibbs
1;3;478464;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];478464.0;gibbs
1;3;169102;[1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 3, 2, 3, 2, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 1, 2];169102.0;gibbs
1;3;157964;[1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 3, 2, 3, 1, 2, 2, 3, 1, 3, 1, 2, 3, 3, 3];157964.0;gibbs
1;3;303072;[1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 3, 1, 3, 3, 3, 1, 3, 2, 3, 3, 1, 3, 2, 3];303072.0;gibbs
1;3;438334;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 3, 1, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3];438334.0;gibbs
1;3;112694;[1, 1, 1, 2, 3, 3, 3, 1, 1, 2, 1, 1, 3, 3, 2, 3, 2, 1, 3, 2, 2, 1, 2, 1, 3, 1, 2, 3, 2, 2, 3, 2, 3, 2];112694.0;initial
1;3;157310;[1, 2, 2, 2, 3, 2, 3, 2, 1, 3, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1];157310.0;initial
1;3;435254;[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3];435254.0;initial
1;3;395762;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];395762.0;gibbs
1;3;413464;[1, 1, 1, 1, 2, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 3, 1, 2, 2, 2, 2];413464.0;initial
1;3;146814;[1, 2, 2, 3, 1, 1, 3, 2, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3];146814.0;gibbs
1;3;136802;[1, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 3, 2, 3, 3, 3, 1, 2, 3, 3, 3, 1, 3, 2, 3];136802.0;gibbs
1;3;472316;[1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];472316.0;initial
1;3;491156;[1, 2, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 1, 2, 3, 2, 1, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];491156.0;gibbs
1;3;184610;[1, 1, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 2, 2, 3, 2, 1, 3, 2, 2];184610.0;gibbs
1;3;236410;[1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3];236410.0;initial
1;3;42942;[1, 2, 3, 2, 3, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3];42942.0;initial
1;3;116018;[1, 2, 1, 2, 1, 3, 3, 2, 2, 2, 1, 1, 1, 1, 2, 3, 1, 1, 3, 3, 2, 2, 2, 1, 2, 2, 3, 1, 3, 3, 3, 2, 3, 3];116018.0;gibbs
1;2;415386;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];415386.0;gibbs
1;2;154876;[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1];154876.0;gibbs
1;3;358340;[1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 1, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 3];358340.0;gibbs
1;3;335790;[1, 1, 2, 1, 1, 3, 3, 3, 3, 3, 1, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3];335790.0;gibbs
1;3;148714;[1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 3];148714.0;gibbs
1;2;497948;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];497948.0;initial
1;3;247174;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 3, 2, 2, 3, 3, 1, 3, 3];247174.0;initial
1;3;353712;[1, 2, 3, 1, 1, 3, 1, 3, 2, 3, 1, 1, 1, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2];353712.0;initial
1;3;84608;[1, 2, 2, 3, 3, 1, 3, 3, 2, 1, 1, 1, 3, 2, 2, 3, 3, 1, 1, 3, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1];84608.0;gibbs
1;3;443082;[1, 1, 2, 1, 1, 3, 3, 1, 3, 2, 1, 1, 1, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3];443082.0;gibbs
1;3;117556;[1, 1, 2, 2, 3, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 3, 2, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 1];117556.0;initial
1;3;551160;[1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 3, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];551160.0;initial
1;3;355258;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 3];355258.0;gibbs
1;3;273328;[1, 1, 2, 1, 1, 2, 3, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2];273328.0;gibbs
1;3;268344;[1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 3, 2, 1, 2, 2, 2];268344.0;initial
1;3;233334;[1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];233334.0;gibbs
1;3;427582;[1, 2, 3, 1, 2, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3];427582.0;initial
1;3;285646;[1, 2, 2, 2, 1, 1, 1, 2, 2, 3, 1, 1, 3, 2, 2, 3, 1, 1, 3, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3];285646.0;gibbs
1;3;371922;[1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3];371922.0;initial
1;3;234874;[1, 2, 3, 2, 1, 1, 1, 3, 3, 2, 1, 1, 2, 1, 2, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3];234874.0;initial
1;3;287174;[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 3, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 1, 2, 3, 2];287174.0;gibbs
1;3;321928;[1, 1, 1, 2, 1, 2, 2, 3, 3, 2, 1, 2, 2, 2, 2, 3, 2, 1, 2, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];321928.0;initial
1;3;426796;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2];426796.0;gibbs
1;3;68078;[1, 2, 2, 1, 2, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 1, 2, 2, 2, 2];68078.0;initial
1;3;245660;[1, 1, 1, 1, 2, 2, 3, 1, 3, 3, 1, 2, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 2];245660.0;initial
1;3;412176;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3];412176.0;initial
1;3;352690;[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3];352690.0;gibbs
1;3;262968;[1, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2];262968.0;initial
1;3;337560;[1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2];337560.0;gibbs
1;3;279100;[1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 3, 1, 1, 3, 3, 1, 1, 1, 3, 2, 1, 3, 2, 3, 3, 1, 1, 3, 3];279100.0;gibbs
